Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,7.027563095092773,7.027563095092773,6.744850158691406,6.825625896453857,3.091993570327759,734123
2000-01-05,6.825625896453857,7.189115047454834,6.825625896453857,7.189115047454834,3.256653070449829,1149615
2000-01-06,7.26989221572876,7.673772811889648,7.26989221572876,7.673772811889648,3.4762022495269775,3138598853
2000-01-07,8.158438682556152,8.158438682556152,7.754558086395264,7.9564948081970215,3.6042749881744385,3089388
2000-01-10,8.239215850830078,8.239215850830078,7.9564948081970215,8.118046760559082,3.6774580478668213,2420758
2000-01-11,8.158438682556152,8.319992065429688,7.633388996124268,7.673772811889648,3.4762022495269775,1812799
2000-01-12,7.673772811889648,7.835333824157715,7.633388996124268,7.714166164398193,3.4945003986358643,1111885
2000-01-13,7.592997074127197,7.835333824157715,7.552612781524658,7.754558086395264,3.5127971172332764,1239921
2000-01-14,7.835333824157715,7.835333824157715,7.512220859527588,7.633388996124268,3.4579086303710938,590705
2000-01-17,7.714166164398193,8.07766342163086,7.673772811889648,8.07766342163086,3.6591641902923584,1718318
2000-01-18,8.198822975158691,8.239215850830078,8.07766342163086,8.158438682556152,3.6957550048828125,2714407
2000-01-19,8.239215850830078,8.683481216430664,8.158438682556152,8.481545448303223,3.842121124267578,4248321
2000-01-20,8.562320709228516,8.562320709228516,7.916110992431641,7.9564948081970215,3.6042749881744385,2111298
2000-01-21,8.037270545959473,8.037270545959473,7.7949419021606445,7.99688720703125,3.622572660446167,960245
2000-01-24,8.07766342163086,8.239215850830078,7.875718116760254,8.118046760559082,3.6774580478668213,2213082
2000-01-25,8.360376358032227,8.360376358032227,8.07766342163086,8.279600143432617,3.750640630722046,1773833
2000-01-26,8.319992065429688,8.360376358032227,8.07766342163086,8.239215850830078,3.732347249984741,2104860
2000-01-27,8.319992065429688,8.602705001831055,8.239215850830078,8.562320709228516,3.8787131309509277,4074510
2000-01-28,8.562320709228516,8.72387409210205,8.400768280029297,8.562320709228516,3.8787131309509277,2801277
2000-01-31,8.319992065429688,8.562320709228516,8.319992065429688,8.44115161895752,3.8238227367401123,1247885
2000-02-01,8.481545448303223,8.562320709228516,8.400768280029297,8.44115161895752,3.8238227367401123,2232216
2000-02-09,8.44115161895752,8.80465030670166,8.44115161895752,8.683481216430664,3.9335978031158447,2924114
2000-02-10,8.683481216430664,9.289307594299316,8.683481216430664,9.289307594299316,4.208035469055176,4304240
2000-02-11,9.854742050170898,9.935525894165039,9.572029113769531,9.73358154296875,4.409290313720703,8437564
2000-02-14,9.693188667297363,9.773965835571289,9.370083808898926,9.450860023498535,4.2812180519104,2505098
2000-02-15,9.450860023498535,9.572029113769531,8.845033645629883,8.925809860229492,4.04337215423584,2344404
2000-02-16,8.80465030670166,9.531637191772461,8.80465030670166,9.531637191772461,4.317810535430908,2251477
2000-02-17,9.773965835571289,10.016303062438965,9.773965835571289,9.935525894165039,4.5007710456848145,3641927
2000-02-18,10.016303062438965,10.177854537963867,9.531637191772461,9.531637191772461,4.317810535430908,3425704
2000-02-21,10.66251277923584,10.824066162109375,10.339407920837402,10.54134464263916,4.775205612182617,9128880
2000-02-22,10.500961303710938,10.500961303710938,9.81435775756836,9.81435775756836,4.4458818435668945,2843908
2000-02-23,9.61241340637207,9.693188667297363,9.127755165100098,9.127755165100098,4.134852409362793,3260144
2000-02-24,8.966201782226562,9.127755165100098,8.521928787231445,8.521928787231445,3.860414743423462,2935033
2000-02-25,8.683481216430664,8.683481216430664,8.07766342163086,8.07766342163086,3.6591641902923584,1935993
2000-02-29,8.239215850830078,8.643096923828125,7.99688720703125,8.643096923828125,3.915304183959961,3322040
2000-03-01,8.80465030670166,9.127755165100098,8.602705001831055,8.885425567626953,4.025077819824219,2927284
2000-03-02,9.127755165100098,9.127755165100098,8.562320709228516,8.643096923828125,3.915304183959961,1980321
2000-03-03,8.562320709228516,8.80465030670166,8.521928787231445,8.643096923828125,3.915304183959961,883661
2000-03-06,8.239215850830078,8.481545448303223,8.158438682556152,8.239215850830078,3.732347249984741,762597
