Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,3.7661008834838867,3.775131940841675,3.522252082824707,3.657723903656006,2.937270402908325,57576
2000-01-05,3.440969944000244,3.5854721069335938,3.440969944000244,3.522252082824707,2.828481912612915,1075246
2000-01-06,3.7390060424804688,3.7390060424804688,3.549346923828125,3.657723903656006,2.937270402908325,421860
2000-01-07,3.8383519649505615,3.9106030464172363,3.8383519649505615,3.9106030464172363,3.140340566635132,551408
2000-01-10,4.181546211242676,4.181546211242676,4.181546211242676,4.181546211242676,3.357916831970215,48785
2000-01-11,4.470551013946533,4.470551013946533,4.470551013946533,4.470551013946533,3.589995861053467,384465
2000-01-12,4.741494178771973,4.741494178771973,4.741494178771973,4.741494178771973,3.807572364807129,262617
2000-01-13,5.057592868804932,5.057592868804932,5.057592868804932,5.057592868804932,4.061409950256348,227287
2000-01-14,5.373692989349365,5.373692989349365,5.373692989349365,5.373692989349365,4.315248966217041,410467
2000-01-17,6.096206188201904,6.096206188201904,6.096206188201904,6.096206188201904,4.895449638366699,142834
2000-01-18,6.502620220184326,6.502620220184326,6.502620220184326,6.502620220184326,5.221812725067139,221912
2000-01-19,6.954191207885742,6.954191207885742,6.954191207885742,6.954191207885742,5.584439277648926,410595
2000-01-20,7.405762195587158,7.405762195587158,6.502620220184326,6.502620220184326,5.221812725067139,4568496
2000-01-21,6.05104923248291,6.05104923248291,6.05104923248291,6.05104923248291,4.859187126159668,416658
2000-01-24,5.644636154174805,6.457462787628174,5.644636154174805,6.457462787628174,5.185550689697266,1924781
2000-01-25,6.773562908172607,6.90903377532959,6.773562908172607,6.90903377532959,5.5481767654418945,1089562
2000-01-26,7.315447807312012,7.360604763031006,7.089662075042725,7.315447807312012,5.87454080581665,2155022
2000-01-27,7.4960761070251465,7.586390018463135,6.818719863891602,7.315447807312012,5.87454080581665,1634294
2000-01-28,7.405762195587158,7.541233062744141,6.954191207885742,7.134819030761719,5.729489803314209,1194597
2000-01-31,6.863876819610596,7.225133895874023,6.818719863891602,7.089662075042725,5.693227291107178,1192503
2000-02-01,7.360604763031006,7.360604763031006,6.954191207885742,7.134819030761719,5.729489803314209,1010320
2000-02-09,7.405762195587158,7.405762195587158,6.999348163604736,7.134819030761719,5.729489803314209,869188
2000-02-10,7.225133895874023,7.631546974182129,7.134819030761719,7.631546974182129,6.128377914428711,1791631
2000-02-11,8.128274917602539,8.128274917602539,8.128274917602539,8.128274917602539,6.527266502380371,901300
2000-02-14,8.670160293579102,8.670160293579102,8.670160293579102,8.670160293579102,6.962418556213379,770286
2000-02-15,9.257203102111816,9.257203102111816,8.218589782714844,8.308903694152832,6.672317981719971,5316031
2000-02-16,8.128274917602539,8.760475158691406,7.902490139007568,8.760475158691406,7.034943580627441,1229866
2000-02-17,9.031416893005371,9.257203102111816,8.760475158691406,9.031416893005371,7.252518177032471,1801689
2000-02-18,9.482988357543945,9.482988357543945,9.031416893005371,9.12173080444336,7.325043678283691,1777130
2000-02-21,9.437830924987793,9.753931045532227,9.302359580993652,9.663616180419922,7.760196208953857,1494781
2000-02-22,9.799087524414062,9.799087524414062,9.031416893005371,9.031416893005371,7.252518177032471,689815
